song,pitch,diatonicNumber,beat,beatStrength,duration,IPA,vowelCategory,stress
DasWandern,D5,37,2.0,2,0.5,dərn,1,0
DasWandern,E-5,38,2.5,1,0.25,ʊnt,2,0
DasWandern,D5,37,2.75,0,0.25,ʊnt,2,0
DasWandern,C5,36,1.0,2,1.0,'van,0,1
DasWandern,B-4,35,2.0,2,0.5,dərn,1,0
DasWandern,F4,32,2.5,1,0.5,ʊnt,2,0
DasWandern,E-5,38,1.0,2,1.0,'van,0,1
DasWandern,D5,37,2.0,2,0.5,dərn,1,0
DasWandern,E-5,38,2.5,1,0.25,ʊnt,2,0
DasWandern,D5,37,2.75,0,0.25,ʊnt,2,0
DasWandern,C5,36,1.0,2,1.0,'van,0,1
DasWandern,B-4,35,2.0,2,0.5,dərn,1,0
